tract_home1;tract_home2;nr_social_ties
14000US25025000802;14000US25009206700;1
14000US25025000802;14000US25009207100;2
14000US25025000802;14000US25009208102;1
14000US25025000802;14000US25009210500;1
14000US25025000802;14000US25009211401;1
14000US25025000802;14000US25009217100;1
14000US25025000802;14000US25009220101;1
14000US25025000802;14000US25009223300;3
14000US25025000802;14000US25009251600;1
14000US25025000802;14000US25009252400;1
14000US25025000802;14000US25009253204;1
14000US25025000802;14000US25009254401;1
14000US25025000802;14000US25009265102;1
14000US25025000802;14000US25009268300;1
14000US25025000802;14000US25017310100;1
14000US25025000802;14000US25017311700;1
14000US25025000802;14000US25017312300;1
14000US25025000802;14000US25017316101;1
14000US25025000802;14000US25017323100;1
14000US25025000802;14000US25017332400;1
14000US25025000802;14000US25017334100;1
14000US25025000802;14000US25017335100;1
14000US25025000802;14000US25017335200;2
14000US25025000802;14000US25017336100;1
14000US25025000802;14000US25017338200;1
14000US25025000802;14000US25017338300;2
14000US25025000802;14000US25017339200;1
14000US25025000802;14000US25017339900;1
14000US25025000802;14000US25017340000;1
14000US25025000802;14000US25017341400;1
14000US25025000802;14000US25017341800;1
14000US25025000802;14000US25017342101;1
14000US25025000802;14000US25017342300;1
14000US25025000802;14000US25017342500;1
14000US25025000802;14000US25017350104;1
14000US25025000802;14000US25017350200;1
14000US25025000802;14000US25017350300;1
14000US25025000802;14000US25017350400;2
14000US25025000802;14000US25017350500;1
14000US25025000802;14000US25017350600;2
14000US25025000802;14000US25017350700;2
14000US25025000802;14000US25017350800;1
14000US25025000802;14000US25017350900;2
14000US25025000802;14000US25017351100;3
14000US25025000802;14000US25017351204;1
14000US25025000802;14000US25017351300;1
14000US25025000802;14000US25017351403;1
14000US25025000802;14000US25017351404;1
14000US25025000802;14000US25017351500;2
14000US25025000802;14000US25017352102;2
14000US25025000802;14000US25017352400;3
14000US25025000802;14000US25017352500;1
14000US25025000802;14000US25017352600;1
14000US25025000802;14000US25017352800;1
14000US25025000802;14000US25017352900;1
14000US25025000802;14000US25017353000;1
14000US25025000802;14000US25017353101;12
14000US25025000802;14000US25017353300;2
14000US25025000802;14000US25017353400;2
14000US25025000802;14000US25017353700;1
14000US25025000802;14000US25017354100;2
14000US25025000802;14000US25017354200;1
14000US25025000802;14000US25017354500;1
14000US25025000802;14000US25017356300;1
14000US25025000802;14000US25017356601;1
14000US25025000802;14000US25017356702;1
14000US25025000802;14000US25017357800;1
14000US25025000802;14000US25017358300;1
14000US25025000802;14000US25017360200;3
14000US25025000802;14000US25017364101;2
14000US25025000802;14000US25017365100;1
14000US25025000802;14000US25017366201;1
14000US25025000802;14000US25017367200;3
14000US25025000802;14000US25017368400;2
14000US25025000802;14000US25017368500;1
14000US25025000802;14000US25017368800;2
14000US25025000802;14000US25017368901;2
14000US25025000802;14000US25017368902;1
14000US25025000802;14000US25017370101;1
14000US25025000802;14000US25017370201;1
14000US25025000802;14000US25017370300;3
14000US25025000802;14000US25017370400;2
14000US25025000802;14000US25017373200;1
14000US25025000802;14000US25017373500;1
14000US25025000802;14000US25017373600;1
14000US25025000802;14000US25017373800;1
14000US25025000802;14000US25017374400;1
14000US25025000802;14000US25017374500;1
14000US25025000802;14000US25017374800;1
14000US25025000802;14000US25017382500;1
14000US25025000802;14000US25017384002;1
14000US25025000802;14000US25017388100;1
14000US25025000802;14000US25021400100;7
14000US25025000802;14000US25021400200;7
14000US25025000802;14000US25021400300;4
14000US25025000802;14000US25021400400;1
14000US25025000802;14000US25021400900;1
14000US25025000802;14000US25021403400;1
14000US25025000802;14000US25021403500;1
14000US25025000802;14000US25021404100;1
14000US25025000802;14000US25021404302;1
14000US25025000802;14000US25021404400;1
14000US25025000802;14000US25021408101;1
14000US25025000802;14000US25021409101;1
14000US25025000802;14000US25021414300;1
14000US25025000802;14000US25021417601;1
14000US25025000802;14000US25021417602;1
14000US25025000802;14000US25021418004;2
14000US25025000802;14000US25021418200;1
14000US25025000802;14000US25021419700;1
14000US25025000802;14000US25021420202;1
14000US25025000802;14000US25021422700;1
14000US25025000802;14000US25021422800;1
14000US25025000802;14000US25021443101;2
14000US25025000802;14000US25021457200;1
14000US25025000802;14000US25023502101;1
14000US25025000802;14000US25023504101;1
14000US25025000802;14000US25023506204;1
14000US25025000802;14000US25023520201;1
14000US25025000802;14000US25023521202;1
14000US25025000802;14000US25023522102;1
14000US25025000802;14000US25023525101;1
14000US25025000802;14000US25023525203;2
14000US25025000802;14000US25023530901;1
14000US25025000802;14000US25023540103;1
14000US25025000802;14000US25023544100;1
14000US25025000802;14000US25025000100;2
14000US25025000802;14000US25025000302;1
14000US25025000802;14000US25025000401;1
14000US25025000802;14000US25025000502;1
14000US25025000802;14000US25025000503;1
14000US25025000802;14000US25025000504;2
14000US25025000802;14000US25025000602;2
14000US25025000802;14000US25025000701;2
14000US25025000802;14000US25025000703;8
14000US25025000802;14000US25025000704;4
14000US25025000802;14000US25025000802;6
14000US25025000802;14000US25025000803;4
14000US25025000802;14000US25025010103;3
14000US25025000802;14000US25025010104;5
14000US25025000802;14000US25025010203;1
14000US25025000802;14000US25025010204;3
14000US25025000802;14000US25025010300;3
14000US25025000802;14000US25025010403;1
14000US25025000802;14000US25025010408;1
14000US25025000802;14000US25025010600;6
14000US25025000802;14000US25025010702;1
14000US25025000802;14000US25025020101;1
14000US25025000802;14000US25025020200;2
14000US25025000802;14000US25025020301;2
14000US25025000802;14000US25025020302;1
14000US25025000802;14000US25025020303;4
14000US25025000802;14000US25025030200;2
14000US25025000802;14000US25025030300;7
14000US25025000802;14000US25025030400;2
14000US25025000802;14000US25025040600;1
14000US25025000802;14000US25025050101;1
14000US25025000802;14000US25025060101;1
14000US25025000802;14000US25025060400;3
14000US25025000802;14000US25025060600;2
14000US25025000802;14000US25025061200;2
14000US25025000802;14000US25025070101;9
14000US25025000802;14000US25025070200;3
14000US25025000802;14000US25025070300;6
14000US25025000802;14000US25025070500;1
14000US25025000802;14000US25025080300;1
14000US25025000802;14000US25025080500;1
14000US25025000802;14000US25025081900;1
14000US25025000802;14000US25025090700;1
14000US25025000802;14000US25025091001;2
14000US25025000802;14000US25025091100;3
14000US25025000802;14000US25025091400;1
14000US25025000802;14000US25025091500;1
14000US25025000802;14000US25025092200;2
14000US25025000802;14000US25025092400;1
14000US25025000802;14000US25025100800;2
14000US25025000802;14000US25025120103;1
14000US25025000802;14000US25025120201;3
14000US25025000802;14000US25025120400;2
14000US25025000802;14000US25025120600;1
14000US25025000802;14000US25025130300;1
14000US25025000802;14000US25025130406;1
14000US25025000802;14000US25025140106;1
14000US25025000802;14000US25025170300;2
14000US25025000802;14000US25025981300;12
14000US25025000802;14000US25025981700;5
14000US25025000802;14000US25025981800;1
14000US25025000802;14000US33015069200;1
14000US25025000802;14000US33015100400;2
14000US25025000802;14000US33017080500;1
14000US25025000803;14000US25009217600;1
14000US25025000803;14000US25009254401;1
14000US25025000803;14000US25009268200;1
14000US25025000803;14000US25017317102;1
14000US25025000803;14000US25017318400;1
14000US25025000803;14000US25017321300;1
14000US25025000803;14000US25017328100;2
14000US25025000803;14000US25017333100;1
14000US25025000803;14000US25017333200;2
14000US25025000803;14000US25017333600;1
14000US25025000803;14000US25017335302;1
14000US25025000803;14000US25017336300;1
14000US25025000803;14000US25017337201;1
14000US25025000803;14000US25017339100;1
14000US25025000803;14000US25017339200;1
14000US25025000803;14000US25017350104;1
14000US25025000803;14000US25017350400;1
14000US25025000803;14000US25017350600;1
14000US25025000803;14000US25017350800;1
14000US25025000803;14000US25017351000;1
14000US25025000803;14000US25017351300;2
14000US25025000803;14000US25017351500;1
14000US25025000803;14000US25017352300;2
14000US25025000803;14000US25017352400;2
14000US25025000803;14000US25017353101;3
14000US25025000803;14000US25017353102;2
14000US25025000803;14000US25017353200;1
14000US25025000803;14000US25017353300;1
14000US25025000803;14000US25017353400;1
14000US25025000803;14000US25017353700;2
14000US25025000803;14000US25017353900;3
14000US25025000803;14000US25017354000;2
14000US25025000803;14000US25017354100;2
14000US25025000803;14000US25017356100;1
14000US25025000803;14000US25017360200;4
14000US25025000803;14000US25017361100;1
14000US25025000803;14000US25017366202;1
14000US25025000803;14000US25017368500;2
14000US25025000803;14000US25017368800;1
14000US25025000803;14000US25017370300;1
14000US25025000803;14000US25017373100;1
14000US25025000803;14000US25017373800;1
14000US25025000803;14000US25017383502;1
14000US25025000803;14000US25017387202;1
14000US25025000803;14000US25017388300;1
14000US25025000803;14000US25021400100;9
14000US25025000803;14000US25021400200;15
14000US25025000803;14000US25021400300;2
14000US25025000803;14000US25021400400;1
14000US25025000803;14000US25021402400;1
14000US25025000803;14000US25021403500;1
14000US25025000803;14000US25021407100;1
14000US25025000803;14000US25021410100;3
14000US25025000803;14000US25021410400;1
14000US25025000803;14000US25021411200;1
14000US25025000803;14000US25021416400;1
14000US25025000803;14000US25021417602;1
14000US25025000803;14000US25021417902;2
14000US25025000803;14000US25021418102;1
14000US25025000803;14000US25021443102;1
14000US25025000803;14000US25021456302;1
14000US25025000803;14000US25023506101;1
14000US25025000803;14000US25025000202;1
14000US25025000803;14000US25025000301;1
14000US25025000803;14000US25025000401;2
14000US25025000803;14000US25025000502;1
14000US25025000803;14000US25025000601;1
14000US25025000803;14000US25025000602;4
14000US25025000803;14000US25025000701;1
14000US25025000803;14000US25025000703;9
14000US25025000803;14000US25025000704;5
14000US25025000803;14000US25025000802;4
14000US25025000803;14000US25025000803;24
14000US25025000803;14000US25025010103;17
14000US25025000803;14000US25025010104;5
14000US25025000803;14000US25025010203;2
14000US25025000803;14000US25025010204;2
14000US25025000803;14000US25025010300;1
14000US25025000803;14000US25025010403;1
14000US25025000803;14000US25025010405;1
14000US25025000803;14000US25025010600;5
14000US25025000803;14000US25025010702;3
14000US25025000803;14000US25025010801;2
14000US25025000803;14000US25025020302;2
14000US25025000803;14000US25025020303;1
14000US25025000803;14000US25025030300;6
14000US25025000803;14000US25025030400;3
14000US25025000803;14000US25025050300;1
14000US25025000803;14000US25025060301;1
14000US25025000803;14000US25025070101;5
14000US25025000803;14000US25025070200;1
14000US25025000803;14000US25025070300;3
14000US25025000803;14000US25025090700;1
14000US25025000803;14000US25025091001;1
14000US25025000803;14000US25025100603;1
14000US25025000803;14000US25025110201;1
14000US25025000803;14000US25025110501;1
14000US25025000803;14000US25025110502;1
14000US25025000803;14000US25025120400;2
14000US25025000803;14000US25025130200;1
14000US25025000803;14000US25025130402;1
14000US25025000803;14000US25025130404;1
14000US25025000803;14000US25025130406;1
14000US25025000803;14000US25025170800;1
14000US25025000803;14000US25025981300;14
14000US25025000803;14000US25025981700;6
14000US25025000803;14000US33015063001;1
14000US25025000803;14000US33015100100;1
14000US25025000803;14000US33015106101;1
14000US25025010103;14000US25009210300;1
14000US25025010103;14000US25009223300;1
14000US25025010103;14000US25017316101;1
14000US25025010103;14000US25017317203;1
14000US25025010103;14000US25017321300;1
14000US25025010103;14000US25017333100;1
14000US25025010103;14000US25017337102;1
14000US25025010103;14000US25017351204;1
14000US25025010103;14000US25017351300;5
14000US25025010103;14000US25017352400;1
14000US25025010103;14000US25017352500;1
14000US25025010103;14000US25017353101;3
14000US25025010103;14000US25017353300;2
14000US25025010103;14000US25017353800;1
14000US25025010103;14000US25017353900;1
14000US25025010103;14000US25017354100;1
14000US25025010103;14000US25017357500;1
14000US25025010103;14000US25017373800;1
14000US25025010103;14000US25017374100;1
14000US25025010103;14000US25017383101;1
14000US25025010103;14000US25017383102;1
14000US25025010103;14000US25017383200;1
14000US25025010103;14000US25017383300;1
14000US25025010103;14000US25017383400;1
14000US25025010103;14000US25017383502;1
14000US25025010103;14000US25017383700;1
14000US25025010103;14000US25017383800;2
14000US25025010103;14000US25017383901;2
14000US25025010103;14000US25017384001;1
14000US25025010103;14000US25017384002;1
14000US25025010103;14000US25021400100;3
14000US25025010103;14000US25021400200;9
14000US25025010103;14000US25021400300;3
14000US25025010103;14000US25021400500;1
14000US25025010103;14000US25021400700;1
14000US25025010103;14000US25021400800;1
14000US25025010103;14000US25021410400;3
14000US25025010103;14000US25021415102;1
14000US25025010103;14000US25021417502;1
14000US25025010103;14000US25021417602;1
14000US25025010103;14000US25021422800;1
14000US25025010103;14000US25023502200;1
14000US25025010103;14000US25023506102;1
14000US25025010103;14000US25023510800;1
14000US25025010103;14000US25023511302;1
14000US25025010103;14000US25025000401;3
14000US25025010103;14000US25025000502;1
14000US25025010103;14000US25025000503;3
14000US25025010103;14000US25025000701;1
14000US25025010103;14000US25025000703;2
14000US25025010103;14000US25025000802;3
14000US25025010103;14000US25025000803;17
14000US25025010103;14000US25025010103;16
14000US25025010103;14000US25025010104;4
14000US25025010103;14000US25025010203;1
14000US25025010103;14000US25025010204;2
14000US25025010103;14000US25025010403;1
14000US25025010103;14000US25025010404;1
14000US25025010103;14000US25025010405;1
14000US25025010103;14000US25025010500;1
14000US25025010103;14000US25025020301;1
14000US25025010103;14000US25025020303;1
14000US25025010103;14000US25025030200;2
14000US25025010103;14000US25025030300;5
14000US25025010103;14000US25025030400;3
14000US25025010103;14000US25025040801;1
14000US25025010103;14000US25025050300;1
14000US25025010103;14000US25025051000;1
14000US25025010103;14000US25025070101;2
14000US25025010103;14000US25025070200;1
14000US25025010103;14000US25025070300;1
14000US25025010103;14000US25025080100;1
14000US25025010103;14000US25025091001;1
14000US25025010103;14000US25025091300;1
14000US25025010103;14000US25025100700;2
14000US25025010103;14000US25025110501;2
14000US25025010103;14000US25025120103;1
14000US25025010103;14000US25025130100;1
14000US25025010103;14000US25025130200;1
14000US25025010103;14000US25025160101;1
14000US25025010103;14000US25025170400;1
14000US25025010103;14000US25025170800;1
14000US25025010103;14000US25025981300;13
14000US25025010103;14000US25025981501;4
14000US25025010103;14000US25025981700;3
14000US25025010103;14000US33015100100;1
14000US25025010103;14000US33015106101;2
14000US25025010104;14000US25009216100;1
14000US25025010104;14000US25009223300;1
14000US25025010104;14000US25009266200;1
14000US25025010104;14000US25009268300;1
14000US25025010104;14000US25017310100;1
14000US25025010104;14000US25017314101;1
14000US25025010104;14000US25017316201;1
14000US25025010104;14000US25017317101;1
14000US25025010104;14000US25017321300;1
14000US25025010104;14000US25017334100;1
14000US25025010104;14000US25017336100;1
14000US25025010104;14000US25017336300;1
14000US25025010104;14000US25017336401;1
14000US25025010104;14000US25017337201;1
14000US25025010104;14000US25017337202;1
14000US25025010104;14000US25017338500;1
14000US25025010104;14000US25017341800;1
14000US25025010104;14000US25017350104;1
14000US25025010104;14000US25017350500;2
14000US25025010104;14000US25017350600;1
14000US25025010104;14000US25017350700;1
14000US25025010104;14000US25017350800;2
14000US25025010104;14000US25017350900;2
14000US25025010104;14000US25017351000;1
14000US25025010104;14000US25017351100;1
14000US25025010104;14000US25017351300;1
14000US25025010104;14000US25017352400;2
14000US25025010104;14000US25017352800;1
14000US25025010104;14000US25017352900;1
14000US25025010104;14000US25017353101;3
14000US25025010104;14000US25017353102;3
14000US25025010104;14000US25017353300;1
14000US25025010104;14000US25017353700;2
14000US25025010104;14000US25017354500;1
14000US25025010104;14000US25017354600;1
14000US25025010104;14000US25017360200;1
14000US25025010104;14000US25017368901;2
14000US25025010104;14000US25017373600;1
14000US25025010104;14000US25017373700;3
14000US25025010104;14000US25021400100;4
14000US25025010104;14000US25021400400;1
14000US25025010104;14000US25021410300;1
14000US25025010104;14000US25021414100;1
14000US25025010104;14000US25021416400;1
14000US25025010104;14000US25021417300;1
14000US25025010104;14000US25021417902;1
14000US25025010104;14000US25021418200;1
14000US25025010104;14000US25021419300;1
14000US25025010104;14000US25021419700;1
14000US25025010104;14000US25021420202;1
14000US25025010104;14000US25021422501;1
14000US25025010104;14000US25021440100;1
14000US25025010104;14000US25021457100;2
14000US25025010104;14000US25023506101;1
14000US25025010104;14000US25023506203;1
14000US25025010104;14000US25023510502;1
14000US25025010104;14000US25023511100;1
14000US25025010104;14000US25023561200;1
14000US25025010104;14000US25025000401;1
14000US25025010104;14000US25025000402;1
14000US25025010104;14000US25025000704;2
14000US25025010104;14000US25025000802;5
14000US25025010104;14000US25025000803;5
14000US25025010104;14000US25025010103;4
14000US25025010104;14000US25025010104;2
14000US25025010104;14000US25025010203;2
14000US25025010104;14000US25025010204;2
14000US25025010104;14000US25025010300;3
14000US25025010104;14000US25025010403;1
14000US25025010104;14000US25025010408;2
14000US25025010104;14000US25025010600;2
14000US25025010104;14000US25025010701;2
14000US25025010104;14000US25025010702;2
14000US25025010104;14000US25025010801;1
14000US25025010104;14000US25025020302;1
14000US25025010104;14000US25025020303;2
14000US25025010104;14000US25025030100;1
14000US25025010104;14000US25025030300;2
14000US25025010104;14000US25025050300;1
14000US25025010104;14000US25025060800;1
14000US25025010104;14000US25025061200;2
14000US25025010104;14000US25025070101;4
14000US25025010104;14000US25025070200;1
14000US25025010104;14000US25025070300;2
14000US25025010104;14000US25025070402;1
14000US25025010104;14000US25025070500;3
14000US25025010104;14000US25025071101;2
14000US25025010104;14000US25025081400;1
14000US25025010104;14000US25025081900;1
14000US25025010104;14000US25025091100;1
14000US25025010104;14000US25025091900;1
14000US25025010104;14000US25025101001;1
14000US25025010104;14000US25025120600;1
14000US25025010104;14000US25025130300;1
14000US25025010104;14000US25025130406;1
14000US25025010104;14000US25025140105;1
14000US25025010104;14000US25025170702;1
14000US25025010104;14000US25025981000;1
14000US25025010104;14000US25025981300;3
14000US25025010104;14000US25025981700;2
14000US25025010104;14000US33015065001;1
14000US25025010104;14000US33015067000;3
14000US25025010104;14000US33015067501;1
14000US25025010104;14000US33015069100;13
14000US25025010104;14000US33015069300;2
14000US25025010104;14000US33015100302;1
14000US25025010104;14000US33015106101;1
14000US25025010104;14000US33015107100;1
14000US25025010104;14000US33017081500;1
14000US25025010104;14000US33017082000;1
14000US25025010104;14000US33017085000;2
14000US25025010203;14000US25009202102;1
14000US25025010203;14000US25009206900;1
14000US25025010203;14000US25009207000;1
14000US25025010203;14000US25009208300;1
14000US25025010203;14000US25009210500;2
14000US25025010203;14000US25009211200;1
14000US25025010203;14000US25009211401;1
14000US25025010203;14000US25009217202;1
14000US25025010203;14000US25009217300;1
14000US25025010203;14000US25009217400;1
14000US25025010203;14000US25009217500;1
14000US25025010203;14000US25009217600;1
14000US25025010203;14000US25009223300;3
14000US25025010203;14000US25009251600;1
14000US25025010203;14000US25009252601;1
14000US25025010203;14000US25009253100;1
14000US25025010203;14000US25009253203;1
14000US25025010203;14000US25009260401;1
14000US25025010203;14000US25009261101;1
14000US25025010203;14000US25009262100;1
14000US25025010203;14000US25009263100;1
14000US25025010203;14000US25009266100;3
14000US25025010203;14000US25009266300;1
14000US25025010203;14000US25009266400;1
14000US25025010203;14000US25009268400;1
14000US25025010203;14000US25017311100;1
14000US25025010203;14000US25017311400;2
14000US25025010203;14000US25017312501;1
14000US25025010203;14000US25017314101;1
14000US25025010203;14000US25017316101;1
14000US25025010203;14000US25017316102;2
14000US25025010203;14000US25017318400;1
14000US25025010203;14000US25017321200;1
14000US25025010203;14000US25017322100;1
14000US25025010203;14000US25017330100;1
14000US25025010203;14000US25017331102;1
14000US25025010203;14000US25017331300;2
14000US25025010203;14000US25017333100;2
14000US25025010203;14000US25017333600;1
14000US25025010203;14000US25017334100;1
14000US25025010203;14000US25017335100;1
14000US25025010203;14000US25017335200;1
14000US25025010203;14000US25017335302;1
14000US25025010203;14000US25017336300;1
14000US25025010203;14000US25017340000;1
14000US25025010203;14000US25017340100;2
14000US25025010203;14000US25017341200;1
14000US25025010203;14000US25017350104;1
14000US25025010203;14000US25017350200;1
14000US25025010203;14000US25017350400;3
14000US25025010203;14000US25017350500;1
14000US25025010203;14000US25017350700;1
14000US25025010203;14000US25017350900;1
14000US25025010203;14000US25017351000;1
14000US25025010203;14000US25017351100;1
14000US25025010203;14000US25017351500;1
14000US25025010203;14000US25017352102;2
14000US25025010203;14000US25017352500;2
14000US25025010203;14000US25017352600;1
14000US25025010203;14000US25017352700;1
14000US25025010203;14000US25017352800;2
14000US25025010203;14000US25017352900;3
14000US25025010203;14000US25017353000;3
14000US25025010203;14000US25017353101;8
14000US25025010203;14000US25017353102;1
14000US25025010203;14000US25017353200;1
14000US25025010203;14000US25017353300;2
14000US25025010203;14000US25017353400;1
14000US25025010203;14000US25017353600;1
14000US25025010203;14000US25017354300;1
14000US25025010203;14000US25017354500;1
14000US25025010203;14000US25017354700;1
14000US25025010203;14000US25017356601;2
14000US25025010203;14000US25017356701;1
14000US25025010203;14000US25017357100;1
14000US25025010203;14000US25017366100;1
14000US25025010203;14000US25017368400;1
14000US25025010203;14000US25017370101;1
14000US25025010203;14000US25017373100;1
14000US25025010203;14000US25017373200;1
14000US25025010203;14000US25017373600;1
14000US25025010203;14000US25017373900;1
14000US25025010203;14000US25017374000;1
14000US25025010203;14000US25017374700;1
14000US25025010203;14000US25017374800;1
14000US25025010203;14000US25017382400;2
14000US25025010203;14000US25017382601;1
14000US25025010203;14000US25017383200;1
14000US25025010203;14000US25017383300;1
14000US25025010203;14000US25017383501;1
14000US25025010203;14000US25017383902;1
14000US25025010203;14000US25017384002;2
14000US25025010203;14000US25021400100;2
14000US25025010203;14000US25021400200;2
14000US25025010203;14000US25021400300;4
14000US25025010203;14000US25021400400;1
14000US25025010203;14000US25021400800;1
14000US25025010203;14000US25021401000;1
14000US25025010203;14000US25021401200;2
14000US25025010203;14000US25021407100;1
14000US25025010203;14000US25021408101;1
14000US25025010203;14000US25021409102;1
14000US25025010203;14000US25021411100;1
14000US25025010203;14000US25021411200;2
14000US25025010203;14000US25021412100;1
14000US25025010203;14000US25021412300;1
14000US25025010203;14000US25021413200;1
14000US25025010203;14000US25021413401;1
14000US25025010203;14000US25021416101;1
14000US25025010203;14000US25021416400;1
14000US25025010203;14000US25021417100;1
14000US25025010203;14000US25021417300;1
14000US25025010203;14000US25021417901;1
14000US25025010203;14000US25021418200;1
14000US25025010203;14000US25021419600;1
14000US25025010203;14000US25021422301;1
14000US25025010203;14000US25021422302;2
14000US25025010203;14000US25021422600;1
14000US25025010203;14000US25021422800;2
14000US25025010203;14000US25021423100;1
14000US25025010203;14000US25021443102;1
14000US25025010203;14000US25021456401;1
14000US25025010203;14000US25023501202;1
14000US25025010203;14000US25023502200;2
14000US25025010203;14000US25023503101;1
14000US25025010203;14000US25023523201;1
14000US25025010203;14000US25023545100;1
14000US25025010203;14000US25025000100;2
14000US25025010203;14000US25025000201;1
14000US25025010203;14000US25025000301;1
14000US25025010203;14000US25025000302;1
14000US25025010203;14000US25025000401;3
14000US25025010203;14000US25025000402;1
14000US25025010203;14000US25025000504;5
14000US25025010203;14000US25025000601;1
14000US25025010203;14000US25025000602;1
14000US25025010203;14000US25025000701;1
14000US25025010203;14000US25025000703;2
14000US25025010203;14000US25025000802;1
14000US25025010203;14000US25025000803;2
14000US25025010203;14000US25025010103;1
14000US25025010203;14000US25025010104;2
14000US25025010203;14000US25025010203;14
14000US25025010203;14000US25025010204;2
14000US25025010203;14000US25025010300;4
14000US25025010203;14000US25025010403;2
14000US25025010203;14000US25025010404;1
14000US25025010203;14000US25025010405;2
14000US25025010203;14000US25025010408;4
14000US25025010203;14000US25025010500;1
14000US25025010203;14000US25025010600;4
14000US25025010203;14000US25025010701;3
14000US25025010203;14000US25025010702;5
14000US25025010203;14000US25025020101;2
14000US25025010203;14000US25025020200;2
14000US25025010203;14000US25025020302;1
14000US25025010203;14000US25025020303;2
14000US25025010203;14000US25025030300;12
14000US25025010203;14000US25025040401;1
14000US25025010203;14000US25025040600;1
14000US25025010203;14000US25025050300;1
14000US25025010203;14000US25025050400;1
14000US25025010203;14000US25025050901;1
14000US25025010203;14000US25025051000;2
14000US25025010203;14000US25025051101;1
14000US25025010203;14000US25025051200;1
14000US25025010203;14000US25025060301;3
14000US25025010203;14000US25025060400;3
14000US25025010203;14000US25025060501;1
14000US25025010203;14000US25025060600;4
14000US25025010203;14000US25025061000;1
14000US25025010203;14000US25025070101;6
14000US25025010203;14000US25025070300;8
14000US25025010203;14000US25025070402;1
14000US25025010203;14000US25025070600;1
14000US25025010203;14000US25025070700;1
14000US25025010203;14000US25025080300;1
14000US25025010203;14000US25025080801;1
14000US25025010203;14000US25025080900;1
14000US25025010203;14000US25025081100;1
14000US25025010203;14000US25025090700;3
14000US25025010203;14000US25025091100;1
14000US25025010203;14000US25025092101;1
14000US25025010203;14000US25025092300;1
14000US25025010203;14000US25025092400;1
14000US25025010203;14000US25025100400;1
14000US25025010203;14000US25025110103;1
14000US25025010203;14000US25025110607;1
14000US25025010203;14000US25025120103;3
14000US25025010203;14000US25025120104;1
14000US25025010203;14000US25025120201;3
14000US25025010203;14000US25025120301;1
14000US25025010203;14000US25025120400;2
14000US25025010203;14000US25025120600;5
14000US25025010203;14000US25025130300;1
14000US25025010203;14000US25025130402;1
14000US25025010203;14000US25025130404;2
14000US25025010203;14000US25025170601;1
14000US25025010203;14000US25025170800;1
14000US25025010203;14000US25025180301;1
14000US25025010203;14000US25025180400;2
14000US25025010203;14000US25025981201;1
14000US25025010203;14000US25025981300;7
14000US25025010203;14000US25025981501;2
14000US25025010203;14000US25025981700;2
14000US25025010203;14000US25025981800;2
14000US25025010203;14000US33015069300;1
14000US25025010203;14000US33017080203;1
14000US25025010204;14000US25009204500;1
14000US25025010204;14000US25009204701;1
14000US25025010204;14000US25009206100;1
14000US25025010204;14000US25009210100;1
14000US25025010204;14000US25009215101;1
14000US25025010204;14000US25009217202;1
14000US25025010204;14000US25009217500;1
14000US25025010204;14000US25009221500;2
14000US25025010204;14000US25009223300;1
14000US25025010204;14000US25009252501;1
14000US25025010204;14000US25009260900;1
14000US25025010204;14000US25009265102;1
14000US25025010204;14000US25009270100;1
14000US25025010204;14000US25017310300;1
14000US25025010204;14000US25017314101;1
14000US25025010204;14000US25017321600;1
14000US25025010204;14000US25017324101;1
14000US25025010204;14000US25017327103;1
14000US25025010204;14000US25017331300;1
14000US25025010204;14000US25017335200;2
14000US25025010204;14000US25017337102;1
14000US25025010204;14000US25017337201;1
14000US25025010204;14000US25017339600;1
14000US25025010204;14000US25017340100;1
14000US25025010204;14000US25017341400;1
14000US25025010204;14000US25017342300;1
14000US25025010204;14000US25017342400;1
14000US25025010204;14000US25017350104;2
14000US25025010204;14000US25017350200;3
14000US25025010204;14000US25017350400;1
14000US25025010204;14000US25017350500;1
14000US25025010204;14000US25017350600;2
14000US25025010204;14000US25017350700;1
14000US25025010204;14000US25017351000;1
14000US25025010204;14000US25017351100;1
14000US25025010204;14000US25017351300;1
14000US25025010204;14000US25017352300;1
14000US25025010204;14000US25017352400;2
14000US25025010204;14000US25017352500;2
14000US25025010204;14000US25017352700;1
14000US25025010204;14000US25017353000;3
14000US25025010204;14000US25017353101;3
14000US25025010204;14000US25017353102;2
14000US25025010204;14000US25017353300;3
14000US25025010204;14000US25017353500;1
14000US25025010204;14000US25017353700;1
14000US25025010204;14000US25017354000;1
14000US25025010204;14000US25017354300;1
14000US25025010204;14000US25017354500;1
14000US25025010204;14000US25017354600;1
14000US25025010204;14000US25017357800;1
14000US25025010204;14000US25017360200;1
14000US25025010204;14000US25017368800;1
14000US25025010204;14000US25017373100;1
14000US25025010204;14000US25017373700;2
14000US25025010204;14000US25017373800;1
14000US25025010204;14000US25017373900;1
14000US25025010204;14000US25017374000;1
14000US25025010204;14000US25017374100;1
14000US25025010204;14000US25017374500;1
14000US25025010204;14000US25017382100;1
14000US25025010204;14000US25017383901;1
14000US25025010204;14000US25021400100;1
14000US25025010204;14000US25021400200;2
14000US25025010204;14000US25021400300;1
14000US25025010204;14000US25021400500;1
14000US25025010204;14000US25021400600;1
14000US25025010204;14000US25021400800;2
14000US25025010204;14000US25021404301;1
14000US25025010204;14000US25021407100;1
14000US25025010204;14000US25021409101;1
